ALSA lib confmisc.c:767:(parse_card) cannot find card '0'
ALSA lib conf.c:4732:(_snd_config_evaluate) function snd_func_card_driver returned error: No such file or directory
ALSA lib confmisc.c:392:(snd_func_concat) error evaluating strings
ALSA lib conf.c:4732:(_snd_config_evaluate) function snd_func_concat returned error: No such file or directory
ALSA lib confmisc.c:1246:(snd_func_refer) error evaluating name
ALSA lib conf.c:4732:(_snd_config_evaluate) function snd_func_refer returned error: No such file or directory
ALSA lib conf.c:5220:(snd_config_expand) Evaluate error: No such file or directory
ALSA lib pcm.c:2642:(snd_pcm_open_noupdate) Unknown PCM default
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
pygame 2.5.2 (SDL 2.28.2, Python 3.8.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
With GPU support!
episode: 0, epsilon: 1.0000, max time step: 15, total reward: -3.031187
episode: 751, epsilon: 0.9324, max time step: 53, total reward: 1.105503
episode: 752, epsilon: 0.9323, max time step: 55, total reward: 1.282504
episode: 753, epsilon: 0.9322, max time step: 50, total reward: 0.833241
episode: 754, epsilon: 0.9321, max time step: 50, total reward: 0.833241
episode: 755, epsilon: 0.9320, max time step: 50, total reward: 0.833241
episode: 756, epsilon: 0.9320, max time step: 50, total reward: 0.833241
episode: 757, epsilon: 0.9319, max time step: 50, total reward: 0.833241
episode: 758, epsilon: 0.9318, max time step: 50, total reward: 0.833241
episode: 759, epsilon: 0.9317, max time step: 50, total reward: 0.833241
episode: 760, epsilon: 0.9316, max time step: 50, total reward: 0.833241
episode: 761, epsilon: 0.9315, max time step: 62, total reward: 2.367165
episode: 762, epsilon: 0.9314, max time step: 50, total reward: 0.833241
episode: 763, epsilon: 0.9313, max time step: 50, total reward: 0.833241
episode: 764, epsilon: 0.9312, max time step: 50, total reward: 0.833241
episode: 765, epsilon: 0.9311, max time step: 50, total reward: 0.833241
episode: 766, epsilon: 0.9311, max time step: 56, total reward: 1.369679
episode: 767, epsilon: 0.9310, max time step: 50, total reward: 0.833241
episode: 768, epsilon: 0.9309, max time step: 50, total reward: 0.833241
episode: 769, epsilon: 0.9308, max time step: 50, total reward: 0.833241
episode: 770, epsilon: 0.9307, max time step: 52, total reward: 1.015660
episode: 771, epsilon: 0.9306, max time step: 94, total reward: 4.601776
episode: 772, epsilon: 0.9305, max time step: 53, total reward: 1.105503
episode: 773, epsilon: 0.9304, max time step: 50, total reward: 0.833241
episode: 774, epsilon: 0.9303, max time step: 50, total reward: 0.833241
episode: 775, epsilon: 0.9302, max time step: 50, total reward: 0.833241
episode: 776, epsilon: 0.9302, max time step: 50, total reward: 0.833241
episode: 777, epsilon: 0.9301, max time step: 50, total reward: 0.833241
episode: 778, epsilon: 0.9300, max time step: 50, total reward: 0.833241
episode: 779, epsilon: 0.9299, max time step: 55, total reward: 1.282504
episode: 780, epsilon: 0.9298, max time step: 50, total reward: 0.833241
episode: 781, epsilon: 0.9297, max time step: 50, total reward: 0.833241
episode: 782, epsilon: 0.9296, max time step: 50, total reward: 0.833241
episode: 783, epsilon: 0.9295, max time step: 50, total reward: 0.833241
episode: 784, epsilon: 0.9294, max time step: 63, total reward: 2.448418
episode: 785, epsilon: 0.9293, max time step: 50, total reward: 0.833241
episode: 786, epsilon: 0.9293, max time step: 61, total reward: 1.792650
episode: 787, epsilon: 0.9292, max time step: 50, total reward: 0.833241
episode: 788, epsilon: 0.9291, max time step: 61, total reward: 1.792650
episode: 789, epsilon: 0.9290, max time step: 50, total reward: 0.833241
episode: 790, epsilon: 0.9289, max time step: 50, total reward: 0.833241
episode: 791, epsilon: 0.9288, max time step: 51, total reward: 0.924909
episode: 792, epsilon: 0.9287, max time step: 50, total reward: 0.833241
episode: 793, epsilon: 0.9286, max time step: 86, total reward: 4.108589
episode: 794, epsilon: 0.9285, max time step: 50, total reward: 0.833241
episode: 795, epsilon: 0.9284, max time step: 54, total reward: 1.194448
episode: 796, epsilon: 0.9284, max time step: 50, total reward: 0.833241
episode: 797, epsilon: 0.9283, max time step: 50, total reward: 0.833241
episode: 798, epsilon: 0.9282, max time step: 50, total reward: 0.833241
episode: 799, epsilon: 0.9281, max time step: 50, total reward: 0.833241
episode: 800, epsilon: 0.9280, max time step: 51, total reward: 0.924909
testing: episode: 800, average time: 82.6
save checkpoint, episode=800, ave time step=82.60
episode: 801, epsilon: 0.9279, max time step: 50, total reward: 0.833241
episode: 802, epsilon: 0.9278, max time step: 86, total reward: 4.108589
episode: 803, epsilon: 0.9277, max time step: 50, total reward: 0.833241
episode: 804, epsilon: 0.9276, max time step: 50, total reward: 0.833241
episode: 805, epsilon: 0.9275, max time step: 50, total reward: 0.833241
episode: 806, epsilon: 0.9275, max time step: 50, total reward: 0.833241
episode: 807, epsilon: 0.9274, max time step: 50, total reward: 0.833241
episode: 808, epsilon: 0.9273, max time step: 50, total reward: 0.833241
episode: 809, epsilon: 0.9272, max time step: 50, total reward: 0.833241
episode: 810, epsilon: 0.9271, max time step: 50, total reward: 0.833241
episode: 811, epsilon: 0.9270, max time step: 64, total reward: 2.528858
episode: 812, epsilon: 0.9269, max time step: 50, total reward: 0.833241
episode: 813, epsilon: 0.9268, max time step: 51, total reward: 0.924909
episode: 814, epsilon: 0.9267, max time step: 50, total reward: 0.833241
episode: 815, epsilon: 0.9266, max time step: 51, total reward: 0.924909
episode: 816, epsilon: 0.9266, max time step: 58, total reward: 1.541422
episode: 817, epsilon: 0.9265, max time step: 50, total reward: 0.833241
episode: 818, epsilon: 0.9264, max time step: 63, total reward: 2.448418
episode: 819, epsilon: 0.9263, max time step: 50, total reward: 0.833241
episode: 820, epsilon: 0.9262, max time step: 50, total reward: 0.833241
episode: 821, epsilon: 0.9261, max time step: 50, total reward: 0.833241
episode: 822, epsilon: 0.9260, max time step: 50, total reward: 0.833241
episode: 823, epsilon: 0.9259, max time step: 50, total reward: 0.833241
episode: 824, epsilon: 0.9258, max time step: 50, total reward: 0.833241
episode: 825, epsilon: 0.9257, max time step: 50, total reward: 0.833241
episode: 826, epsilon: 0.9257, max time step: 50, total reward: 0.833241
episode: 827, epsilon: 0.9256, max time step: 50, total reward: 0.833241
episode: 828, epsilon: 0.9255, max time step: 54, total reward: 1.194448
episode: 829, epsilon: 0.9254, max time step: 50, total reward: 0.833241
episode: 830, epsilon: 0.9253, max time step: 52, total reward: 1.015660
episode: 831, epsilon: 0.9252, max time step: 50, total reward: 0.833241
episode: 832, epsilon: 0.9251, max time step: 51, total reward: 0.924909
episode: 833, epsilon: 0.9250, max time step: 50, total reward: 0.833241
episode: 834, epsilon: 0.9249, max time step: 70, total reward: 2.994886
episode: 835, epsilon: 0.9248, max time step: 53, total reward: 1.105503
episode: 836, epsilon: 0.9248, max time step: 50, total reward: 0.833241
episode: 837, epsilon: 0.9247, max time step: 50, total reward: 0.833241
episode: 838, epsilon: 0.9246, max time step: 50, total reward: 0.833241
episode: 839, epsilon: 0.9245, max time step: 50, total reward: 0.833241
episode: 840, epsilon: 0.9244, max time step: 63, total reward: 2.448418
episode: 841, epsilon: 0.9243, max time step: 51, total reward: 0.924909
episode: 842, epsilon: 0.9242, max time step: 50, total reward: 0.833241
episode: 843, epsilon: 0.9241, max time step: 50, total reward: 0.833241
episode: 844, epsilon: 0.9240, max time step: 50, total reward: 0.833241
episode: 845, epsilon: 0.9239, max time step: 62, total reward: 2.367165
episode: 846, epsilon: 0.9239, max time step: 50, total reward: 0.833241
episode: 847, epsilon: 0.9238, max time step: 50, total reward: 0.833241
episode: 848, epsilon: 0.9237, max time step: 50, total reward: 0.833241
episode: 849, epsilon: 0.9236, max time step: 86, total reward: 4.108589
episode: 850, epsilon: 0.9235, max time step: 50, total reward: 0.833241
episode: 851, epsilon: 0.9234, max time step: 50, total reward: 0.833241
episode: 852, epsilon: 0.9233, max time step: 51, total reward: 0.924909
episode: 853, epsilon: 0.9232, max time step: 50, total reward: 0.833241
episode: 854, epsilon: 0.9231, max time step: 51, total reward: 0.924909
episode: 855, epsilon: 0.9230, max time step: 50, total reward: 0.833241
episode: 856, epsilon: 0.9230, max time step: 52, total reward: 1.015660
episode: 857, epsilon: 0.9229, max time step: 50, total reward: 0.833241
episode: 858, epsilon: 0.9228, max time step: 50, total reward: 0.833241
episode: 859, epsilon: 0.9227, max time step: 55, total reward: 1.282504
episode: 860, epsilon: 0.9226, max time step: 50, total reward: 0.833241
episode: 861, epsilon: 0.9225, max time step: 57, total reward: 1.455982
episode: 862, epsilon: 0.9224, max time step: 57, total reward: 1.455982
episode: 863, epsilon: 0.9223, max time step: 50, total reward: 0.833241
episode: 864, epsilon: 0.9222, max time step: 63, total reward: 2.448418
episode: 865, epsilon: 0.9221, max time step: 53, total reward: 1.105503
episode: 866, epsilon: 0.9221, max time step: 50, total reward: 0.833241
episode: 867, epsilon: 0.9220, max time step: 53, total reward: 1.105503
episode: 868, epsilon: 0.9219, max time step: 50, total reward: 0.833241
episode: 869, epsilon: 0.9218, max time step: 50, total reward: 0.833241
episode: 870, epsilon: 0.9217, max time step: 51, total reward: 0.924909
episode: 871, epsilon: 0.9216, max time step: 57, total reward: 1.455982
episode: 872, epsilon: 0.9215, max time step: 50, total reward: 0.833241
episode: 873, epsilon: 0.9214, max time step: 29, total reward: -1.320789
episode: 874, epsilon: 0.9213, max time step: 50, total reward: 0.833241
episode: 875, epsilon: 0.9212, max time step: 86, total reward: 4.108589
episode: 876, epsilon: 0.9212, max time step: 61, total reward: 1.792650
episode: 877, epsilon: 0.9211, max time step: 50, total reward: 0.833241
episode: 878, epsilon: 0.9210, max time step: 50, total reward: 0.833241
episode: 879, epsilon: 0.9209, max time step: 50, total reward: 0.833241
episode: 880, epsilon: 0.9208, max time step: 54, total reward: 1.194448
episode: 881, epsilon: 0.9207, max time step: 50, total reward: 0.833241
episode: 882, epsilon: 0.9206, max time step: 50, total reward: 0.833241
episode: 883, epsilon: 0.9205, max time step: 50, total reward: 0.833241
episode: 884, epsilon: 0.9204, max time step: 50, total reward: 0.833241
episode: 885, epsilon: 0.9203, max time step: 53, total reward: 1.105503
episode: 886, epsilon: 0.9203, max time step: 50, total reward: 0.833241
episode: 887, epsilon: 0.9202, max time step: 50, total reward: 0.833241
episode: 888, epsilon: 0.9201, max time step: 50, total reward: 0.833241
episode: 889, epsilon: 0.9200, max time step: 97, total reward: 4.776734
episode: 890, epsilon: 0.9199, max time step: 50, total reward: 0.833241
episode: 891, epsilon: 0.9198, max time step: 50, total reward: 0.833241
episode: 892, epsilon: 0.9197, max time step: 51, total reward: 0.924909
episode: 893, epsilon: 0.9196, max time step: 51, total reward: 0.924909
episode: 894, epsilon: 0.9195, max time step: 50, total reward: 0.833241
episode: 895, epsilon: 0.9194, max time step: 50, total reward: 0.833241
episode: 896, epsilon: 0.9194, max time step: 50, total reward: 0.833241
episode: 897, epsilon: 0.9193, max time step: 51, total reward: 0.924909
episode: 898, epsilon: 0.9192, max time step: 50, total reward: 0.833241
episode: 899, epsilon: 0.9191, max time step: 50, total reward: 0.833241
episode: 900, epsilon: 0.9190, max time step: 64, total reward: 2.528858
testing: episode: 900, average time: 58.0
episode: 901, epsilon: 0.9189, max time step: 50, total reward: 0.833241
episode: 902, epsilon: 0.9188, max time step: 50, total reward: 0.833241
episode: 903, epsilon: 0.9187, max time step: 50, total reward: 0.833241
episode: 904, epsilon: 0.9186, max time step: 50, total reward: 0.833241
episode: 905, epsilon: 0.9185, max time step: 50, total reward: 0.833241
episode: 906, epsilon: 0.9185, max time step: 50, total reward: 0.833241
episode: 907, epsilon: 0.9184, max time step: 50, total reward: 0.833241
episode: 908, epsilon: 0.9183, max time step: 53, total reward: 1.105503
episode: 909, epsilon: 0.9182, max time step: 50, total reward: 0.833241
episode: 910, epsilon: 0.9181, max time step: 19, total reward: -2.517706
episode: 911, epsilon: 0.9180, max time step: 19, total reward: -2.517706
episode: 912, epsilon: 0.9179, max time step: 52, total reward: 1.015660
episode: 913, epsilon: 0.9178, max time step: 51, total reward: 0.924909
episode: 914, epsilon: 0.9177, max time step: 65, total reward: 2.608494
episode: 915, epsilon: 0.9176, max time step: 50, total reward: 0.833241
episode: 916, epsilon: 0.9176, max time step: 50, total reward: 0.833241
episode: 917, epsilon: 0.9175, max time step: 64, total reward: 2.528858
episode: 918, epsilon: 0.9174, max time step: 50, total reward: 0.833241
episode: 919, epsilon: 0.9173, max time step: 50, total reward: 0.833241
episode: 920, epsilon: 0.9172, max time step: 51, total reward: 0.924909
episode: 921, epsilon: 0.9171, max time step: 50, total reward: 0.833241
episode: 922, epsilon: 0.9170, max time step: 50, total reward: 0.833241
episode: 923, epsilon: 0.9169, max time step: 50, total reward: 0.833241
episode: 924, epsilon: 0.9168, max time step: 51, total reward: 0.924909
episode: 925, epsilon: 0.9167, max time step: 50, total reward: 0.833241
episode: 926, epsilon: 0.9167, max time step: 50, total reward: 0.833241
episode: 927, epsilon: 0.9166, max time step: 50, total reward: 0.833241
episode: 928, epsilon: 0.9165, max time step: 50, total reward: 0.833241
episode: 929, epsilon: 0.9164, max time step: 52, total reward: 1.015660
episode: 930, epsilon: 0.9163, max time step: 50, total reward: 0.833241
episode: 931, epsilon: 0.9162, max time step: 50, total reward: 0.833241
episode: 932, epsilon: 0.9161, max time step: 50, total reward: 0.833241
episode: 933, epsilon: 0.9160, max time step: 50, total reward: 0.833241
episode: 934, epsilon: 0.9159, max time step: 50, total reward: 0.833241
episode: 935, epsilon: 0.9158, max time step: 50, total reward: 0.833241
episode: 936, epsilon: 0.9158, max time step: 50, total reward: 0.833241
episode: 937, epsilon: 0.9157, max time step: 50, total reward: 0.833241
episode: 938, epsilon: 0.9156, max time step: 19, total reward: -2.517706
episode: 939, epsilon: 0.9155, max time step: 50, total reward: 0.833241
episode: 940, epsilon: 0.9154, max time step: 86, total reward: 4.108589
episode: 941, epsilon: 0.9153, max time step: 50, total reward: 0.833241
episode: 942, epsilon: 0.9152, max time step: 50, total reward: 0.833241
episode: 943, epsilon: 0.9151, max time step: 50, total reward: 0.833241
episode: 944, epsilon: 0.9150, max time step: 50, total reward: 0.833241
episode: 945, epsilon: 0.9149, max time step: 60, total reward: 1.709748
episode: 946, epsilon: 0.9149, max time step: 50, total reward: 0.833241
episode: 947, epsilon: 0.9148, max time step: 51, total reward: 0.924909
episode: 948, epsilon: 0.9147, max time step: 50, total reward: 0.833241
episode: 949, epsilon: 0.9146, max time step: 50, total reward: 0.833241
episode: 950, epsilon: 0.9145, max time step: 51, total reward: 0.924909
episode: 951, epsilon: 0.9144, max time step: 50, total reward: 0.833241
episode: 952, epsilon: 0.9143, max time step: 51, total reward: 0.924909
episode: 953, epsilon: 0.9142, max time step: 50, total reward: 0.833241
episode: 954, epsilon: 0.9141, max time step: 50, total reward: 0.833241
episode: 955, epsilon: 0.9140, max time step: 50, total reward: 0.833241
episode: 956, epsilon: 0.9140, max time step: 54, total reward: 1.194448
episode: 957, epsilon: 0.9139, max time step: 50, total reward: 0.833241
episode: 958, epsilon: 0.9138, max time step: 50, total reward: 0.833241
episode: 959, epsilon: 0.9137, max time step: 51, total reward: 0.924909
episode: 960, epsilon: 0.9136, max time step: 59, total reward: 1.626008
episode: 961, epsilon: 0.9135, max time step: 50, total reward: 0.833241
episode: 962, epsilon: 0.9134, max time step: 50, total reward: 0.833241
episode: 963, epsilon: 0.9133, max time step: 50, total reward: 0.833241
episode: 964, epsilon: 0.9132, max time step: 50, total reward: 0.833241
episode: 965, epsilon: 0.9131, max time step: 50, total reward: 0.833241
episode: 966, epsilon: 0.9131, max time step: 50, total reward: 0.833241
episode: 967, epsilon: 0.9130, max time step: 50, total reward: 0.833241
episode: 968, epsilon: 0.9129, max time step: 52, total reward: 1.015660
episode: 969, epsilon: 0.9128, max time step: 50, total reward: 0.833241
episode: 970, epsilon: 0.9127, max time step: 55, total reward: 1.282504
episode: 971, epsilon: 0.9126, max time step: 50, total reward: 0.833241
episode: 972, epsilon: 0.9125, max time step: 50, total reward: 0.833241
episode: 973, epsilon: 0.9124, max time step: 50, total reward: 0.833241
episode: 974, epsilon: 0.9123, max time step: 86, total reward: 4.108589
episode: 975, epsilon: 0.9122, max time step: 67, total reward: 2.765384
episode: 976, epsilon: 0.9122, max time step: 50, total reward: 0.833241
episode: 977, epsilon: 0.9121, max time step: 34, total reward: -0.765958
episode: 978, epsilon: 0.9120, max time step: 63, total reward: 2.448418
episode: 979, epsilon: 0.9119, max time step: 51, total reward: 0.924909
episode: 980, epsilon: 0.9118, max time step: 50, total reward: 0.833241
episode: 981, epsilon: 0.9117, max time step: 19, total reward: -2.517706
episode: 982, epsilon: 0.9116, max time step: 54, total reward: 1.194448
episode: 983, epsilon: 0.9115, max time step: 50, total reward: 0.833241
episode: 984, epsilon: 0.9114, max time step: 50, total reward: 0.833241
episode: 985, epsilon: 0.9113, max time step: 58, total reward: 1.541422
episode: 986, epsilon: 0.9113, max time step: 50, total reward: 0.833241
episode: 987, epsilon: 0.9112, max time step: 61, total reward: 1.792650
episode: 988, epsilon: 0.9111, max time step: 50, total reward: 0.833241
episode: 989, epsilon: 0.9110, max time step: 51, total reward: 0.924909
episode: 990, epsilon: 0.9109, max time step: 50, total reward: 0.833241
episode: 991, epsilon: 0.9108, max time step: 50, total reward: 0.833241
episode: 992, epsilon: 0.9107, max time step: 50, total reward: 0.833241
episode: 993, epsilon: 0.9106, max time step: 50, total reward: 0.833241
episode: 994, epsilon: 0.9105, max time step: 62, total reward: 2.367165
episode: 995, epsilon: 0.9104, max time step: 50, total reward: 0.833241
episode: 996, epsilon: 0.9104, max time step: 50, total reward: 0.833241
episode: 997, epsilon: 0.9103, max time step: 50, total reward: 0.833241
episode: 998, epsilon: 0.9102, max time step: 50, total reward: 0.833241
episode: 999, epsilon: 0.9101, max time step: 50, total reward: 0.833241
episode: 1000, epsilon: 0.9100, max time step: 50, total reward: 0.833241
testing: episode: 1000, average time: 107.6
save checkpoint, episode=1000, ave time step=107.60
episode: 1001, epsilon: 0.9099, max time step: 50, total reward: 0.833241
episode: 1002, epsilon: 0.9098, max time step: 62, total reward: 2.367165
episode: 1003, epsilon: 0.9097, max time step: 50, total reward: 0.833241
episode: 1004, epsilon: 0.9096, max time step: 50, total reward: 0.833241
episode: 1005, epsilon: 0.9095, max time step: 50, total reward: 0.833241
episode: 1006, epsilon: 0.9095, max time step: 50, total reward: 0.833241
episode: 1007, epsilon: 0.9094, max time step: 50, total reward: 0.833241
episode: 1008, epsilon: 0.9093, max time step: 50, total reward: 0.833241
episode: 1009, epsilon: 0.9092, max time step: 50, total reward: 0.833241
episode: 1010, epsilon: 0.9091, max time step: 50, total reward: 0.833241
episode: 1011, epsilon: 0.9090, max time step: 50, total reward: 0.833241
episode: 1012, epsilon: 0.9089, max time step: 50, total reward: 0.833241
episode: 1013, epsilon: 0.9088, max time step: 50, total reward: 0.833241
episode: 1014, epsilon: 0.9087, max time step: 50, total reward: 0.833241
episode: 1015, epsilon: 0.9086, max time step: 66, total reward: 2.687333
episode: 1016, epsilon: 0.9086, max time step: 63, total reward: 2.448418
episode: 1017, epsilon: 0.9085, max time step: 50, total reward: 0.833241
episode: 1018, epsilon: 0.9084, max time step: 50, total reward: 0.833241
episode: 1019, epsilon: 0.9083, max time step: 50, total reward: 0.833241
episode: 1020, epsilon: 0.9082, max time step: 50, total reward: 0.833241
episode: 1021, epsilon: 0.9081, max time step: 50, total reward: 0.833241
episode: 1022, epsilon: 0.9080, max time step: 50, total reward: 0.833241
episode: 1023, epsilon: 0.9079, max time step: 50, total reward: 0.833241
episode: 1024, epsilon: 0.9078, max time step: 50, total reward: 0.833241
episode: 1025, epsilon: 0.9077, max time step: 50, total reward: 0.833241
episode: 1026, epsilon: 0.9077, max time step: 50, total reward: 0.833241
episode: 1027, epsilon: 0.9076, max time step: 50, total reward: 0.833241
episode: 1028, epsilon: 0.9075, max time step: 50, total reward: 0.833241
episode: 1029, epsilon: 0.9074, max time step: 50, total reward: 0.833241
episode: 1030, epsilon: 0.9073, max time step: 67, total reward: 2.765384
episode: 1031, epsilon: 0.9072, max time step: 50, total reward: 0.833241
episode: 1032, epsilon: 0.9071, max time step: 50, total reward: 0.833241
episode: 1033, epsilon: 0.9070, max time step: 52, total reward: 1.015660
episode: 1034, epsilon: 0.9069, max time step: 58, total reward: 1.541422
episode: 1035, epsilon: 0.9068, max time step: 53, total reward: 1.105503
episode: 1036, epsilon: 0.9068, max time step: 50, total reward: 0.833241
episode: 1037, epsilon: 0.9067, max time step: 50, total reward: 0.833241
episode: 1038, epsilon: 0.9066, max time step: 50, total reward: 0.833241
episode: 1039, epsilon: 0.9065, max time step: 50, total reward: 0.833241
episode: 1040, epsilon: 0.9064, max time step: 52, total reward: 1.015660
episode: 1041, epsilon: 0.9063, max time step: 50, total reward: 0.833241
episode: 1042, epsilon: 0.9062, max time step: 50, total reward: 0.833241
episode: 1043, epsilon: 0.9061, max time step: 50, total reward: 0.833241
episode: 1044, epsilon: 0.9060, max time step: 50, total reward: 0.833241
episode: 1045, epsilon: 0.9059, max time step: 50, total reward: 0.833241
episode: 1046, epsilon: 0.9059, max time step: 50, total reward: 0.833241
episode: 1047, epsilon: 0.9058, max time step: 51, total reward: 0.924909
episode: 1048, epsilon: 0.9057, max time step: 50, total reward: 0.833241
episode: 1049, epsilon: 0.9056, max time step: 50, total reward: 0.833241
episode: 1050, epsilon: 0.9055, max time step: 50, total reward: 0.833241
episode: 1051, epsilon: 0.9054, max time step: 52, total reward: 1.015660
episode: 1052, epsilon: 0.9053, max time step: 50, total reward: 0.833241
episode: 1053, epsilon: 0.9052, max time step: 50, total reward: 0.833241
episode: 1054, epsilon: 0.9051, max time step: 50, total reward: 0.833241
episode: 1055, epsilon: 0.9050, max time step: 50, total reward: 0.833241
episode: 1056, epsilon: 0.9050, max time step: 50, total reward: 0.833241
episode: 1057, epsilon: 0.9049, max time step: 87, total reward: 4.172428
episode: 1058, epsilon: 0.9048, max time step: 50, total reward: 0.833241
episode: 1059, epsilon: 0.9047, max time step: 50, total reward: 0.833241
episode: 1060, epsilon: 0.9046, max time step: 55, total reward: 1.282504
episode: 1061, epsilon: 0.9045, max time step: 50, total reward: 0.833241
episode: 1062, epsilon: 0.9044, max time step: 50, total reward: 0.833241
episode: 1063, epsilon: 0.9043, max time step: 50, total reward: 0.833241
episode: 1064, epsilon: 0.9042, max time step: 50, total reward: 0.833241
episode: 1065, epsilon: 0.9041, max time step: 50, total reward: 0.833241
episode: 1066, epsilon: 0.9041, max time step: 50, total reward: 0.833241
episode: 1067, epsilon: 0.9040, max time step: 50, total reward: 0.833241
episode: 1068, epsilon: 0.9039, max time step: 50, total reward: 0.833241
episode: 1069, epsilon: 0.9038, max time step: 50, total reward: 0.833241
episode: 1070, epsilon: 0.9037, max time step: 50, total reward: 0.833241
episode: 1071, epsilon: 0.9036, max time step: 50, total reward: 0.833241
episode: 1072, epsilon: 0.9035, max time step: 54, total reward: 1.194448
episode: 1073, epsilon: 0.9034, max time step: 50, total reward: 0.833241
episode: 1074, epsilon: 0.9033, max time step: 50, total reward: 0.833241
episode: 1075, epsilon: 0.9032, max time step: 51, total reward: 0.924909
episode: 1076, epsilon: 0.9032, max time step: 50, total reward: 0.833241
episode: 1077, epsilon: 0.9031, max time step: 50, total reward: 0.833241
episode: 1078, epsilon: 0.9030, max time step: 50, total reward: 0.833241
episode: 1079, epsilon: 0.9029, max time step: 50, total reward: 0.833241
episode: 1080, epsilon: 0.9028, max time step: 50, total reward: 0.833241
episode: 1081, epsilon: 0.9027, max time step: 50, total reward: 0.833241
episode: 1082, epsilon: 0.9026, max time step: 50, total reward: 0.833241
episode: 1083, epsilon: 0.9025, max time step: 50, total reward: 0.833241
episode: 1084, epsilon: 0.9024, max time step: 86, total reward: 4.108589
episode: 1085, epsilon: 0.9023, max time step: 50, total reward: 0.833241
episode: 1086, epsilon: 0.9023, max time step: 50, total reward: 0.833241
episode: 1087, epsilon: 0.9022, max time step: 50, total reward: 0.833241
episode: 1088, epsilon: 0.9021, max time step: 50, total reward: 0.833241
episode: 1089, epsilon: 0.9020, max time step: 50, total reward: 0.833241
episode: 1090, epsilon: 0.9019, max time step: 50, total reward: 0.833241
episode: 1091, epsilon: 0.9018, max time step: 50, total reward: 0.833241
episode: 1092, epsilon: 0.9017, max time step: 86, total reward: 4.108589
episode: 1093, epsilon: 0.9016, max time step: 50, total reward: 0.833241
episode: 1094, epsilon: 0.9015, max time step: 59, total reward: 1.626008
episode: 1095, epsilon: 0.9014, max time step: 50, total reward: 0.833241
episode: 1096, epsilon: 0.9014, max time step: 66, total reward: 2.687333
episode: 1097, epsilon: 0.9013, max time step: 50, total reward: 0.833241
episode: 1098, epsilon: 0.9012, max time step: 50, total reward: 0.833241
episode: 1099, epsilon: 0.9011, max time step: 50, total reward: 0.833241
episode: 1100, epsilon: 0.9010, max time step: 50, total reward: 0.833241
testing: episode: 1100, average time: 83.4
episode: 1101, epsilon: 0.9009, max time step: 55, total reward: 1.282504
episode: 1102, epsilon: 0.9008, max time step: 50, total reward: 0.833241
episode: 1103, epsilon: 0.9007, max time step: 50, total reward: 0.833241
episode: 1104, epsilon: 0.9006, max time step: 50, total reward: 0.833241
episode: 1105, epsilon: 0.9005, max time step: 62, total reward: 2.367165
episode: 1106, epsilon: 0.9005, max time step: 50, total reward: 0.833241
episode: 1107, epsilon: 0.9004, max time step: 50, total reward: 0.833241
episode: 1108, epsilon: 0.9003, max time step: 50, total reward: 0.833241
episode: 1109, epsilon: 0.9002, max time step: 61, total reward: 1.792650
episode: 1110, epsilon: 0.9001, max time step: 50, total reward: 0.833241
episode: 1111, epsilon: 0.9000, max time step: 50, total reward: 0.833241
episode: 1112, epsilon: 0.8999, max time step: 50, total reward: 0.833241
episode: 1113, epsilon: 0.8998, max time step: 62, total reward: 2.367165
episode: 1114, epsilon: 0.8997, max time step: 50, total reward: 0.833241
episode: 1115, epsilon: 0.8996, max time step: 67, total reward: 2.765384
episode: 1116, epsilon: 0.8996, max time step: 50, total reward: 0.833241
episode: 1117, epsilon: 0.8995, max time step: 50, total reward: 0.833241
episode: 1118, epsilon: 0.8994, max time step: 50, total reward: 0.833241
episode: 1119, epsilon: 0.8993, max time step: 50, total reward: 0.833241
episode: 1120, epsilon: 0.8992, max time step: 50, total reward: 0.833241
episode: 1121, epsilon: 0.8991, max time step: 50, total reward: 0.833241
episode: 1122, epsilon: 0.8990, max time step: 63, total reward: 2.448418
episode: 1123, epsilon: 0.8989, max time step: 58, total reward: 1.541422
episode: 1124, epsilon: 0.8988, max time step: 50, total reward: 0.833241
episode: 1125, epsilon: 0.8987, max time step: 51, total reward: 0.924909
episode: 1126, epsilon: 0.8987, max time step: 50, total reward: 0.833241
episode: 1127, epsilon: 0.8986, max time step: 50, total reward: 0.833241
episode: 1128, epsilon: 0.8985, max time step: 50, total reward: 0.833241
episode: 1129, epsilon: 0.8984, max time step: 50, total reward: 0.833241
episode: 1130, epsilon: 0.8983, max time step: 50, total reward: 0.833241
episode: 1131, epsilon: 0.8982, max time step: 50, total reward: 0.833241
episode: 1132, epsilon: 0.8981, max time step: 53, total reward: 1.105503
